,date,subject,period,reg,behavior,receptor,duration,macro_bhv
444,2019-06-27,Karl,postgame,1,cam,[],31.0,moving
445,2019-06-27,Karl,postgame,1,alim,[],32.0,feeding
446,2019-06-27,Karl,postgame,1,cam,[],7.0,moving
447,2019-06-27,Karl,postgame,1,alim,[],43.0,feeding
448,2019-06-27,Karl,postgame,1,forr,[],17.0,feeding
449,2019-06-27,Karl,postgame,1,cam,[],12.0,moving
450,2019-06-27,Karl,postgame,1,alim,[],43.0,feeding
451,2019-06-27,Karl,postgame,1,tum,[],415.0,resting
452,2019-06-27,Karl,postgame,2,tum,[],472.0,resting
453,2019-06-27,Karl,postgame,2,sen,[],128.0,resting
454,2019-06-28,Karl,postgame,1,sen,[],80.0,resting
455,2019-06-28,Karl,postgame,1,cam,[],40.0,moving
456,2019-06-28,Karl,postgame,1,tum,[],480.0,resting
457,2019-06-28,Karl,postgame,2,sen,[],22.0,resting
458,2019-06-28,Karl,postgame,2,alim,[],26.0,feeding
459,2019-06-28,Karl,postgame,2,groo,[],21.0,grooming
460,2019-06-28,Karl,postgame,2,sen,[],47.0,resting
461,2019-06-28,Karl,postgame,2,alim,[],41.0,feeding
462,2019-06-28,Karl,postgame,2,sen,[],13.0,resting
463,2019-06-28,Karl,postgame,2,tum,[],127.0,resting
464,2019-06-28,Karl,postgame,2,cam,[],21.0,moving
465,2019-06-28,Karl,postgame,2,forr,[],4.0,feeding
466,2019-06-28,Karl,postgame,2,cam,[],49.0,moving
467,2019-06-28,Karl,postgame,2,sen,[],103.0,resting
468,2019-06-28,Karl,postgame,2,hur,[],14.0,grooming
469,2019-06-28,Karl,postgame,2,sen,[],47.0,resting
470,2019-06-28,Karl,postgame,2,ras,[],4.0,grooming
471,2019-06-28,Karl,postgame,2,sen,[],1.0,resting
472,2019-07-01,Karl,postgame,1,sen,[],17.0,resting
473,2019-07-01,Karl,postgame,1,cam,[],7.0,moving
474,2019-07-01,Karl,postgame,1,forr,[],15.0,feeding
475,2019-07-01,Karl,postgame,1,sen,[],96.0,resting
476,2019-07-01,Karl,postgame,1,cam,[],3.0,moving
477,2019-07-01,Karl,postgame,1,forr,[],17.0,feeding
478,2019-07-01,Karl,postgame,1,alim,[],114.0,feeding
479,2019-07-01,Karl,postgame,1,cam,[],12.0,moving
480,2019-07-01,Karl,postgame,1,forr,[],7.0,feeding
481,2019-07-01,Karl,postgame,1,alim,[],96.0,feeding
482,2019-07-01,Karl,postgame,1,cam,[],8.0,moving
483,2019-07-01,Karl,postgame,1,tum,[],448.0,resting
484,2019-07-01,Karl,postgame,2,alim,[],61.0,feeding
485,2019-07-01,Karl,postgame,2,marc,['Gibon'],2.0,agonistic
486,2019-07-01,Karl,postgame,2,sen,[],67.0,resting
487,2019-07-01,Karl,postgame,2,forr,[],110.0,feeding
488,2019-07-01,Karl,postgame,2,alim,[],217.0,feeding
489,2019-07-01,Karl,postgame,2,forr,[],4.0,feeding
490,2019-07-01,Karl,postgame,2,alim,[],9.0,feeding
491,2019-07-01,Karl,postgame,2,ras,[],3.0,grooming
492,2019-07-01,Karl,postgame,2,alim,[],57.0,feeding
493,2019-07-01,Karl,postgame,2,ras,[],4.0,grooming
494,2019-07-01,Karl,postgame,2,sen,[],35.0,resting
495,2019-07-01,Karl,postgame,2,forr,[],17.0,feeding
496,2019-07-01,Karl,postgame,2,alim,[],14.0,feeding
497,2019-07-02,Karl,postgame,1,tum,[],528.0,resting
498,2019-07-02,Karl,postgame,1,aprox,['Gibon'],5.0,social
499,2019-07-02,Karl,postgame,1,jun,['Gibon'],28.0,social
500,2019-07-02,Karl,postgame,1,solj,['Gibon'],5.0,social
501,2019-07-02,Karl,postgame,1,sen,[],44.0,resting
502,2019-07-02,Karl,postgame,2,tum,[],185.0,resting
503,2019-07-02,Karl,postgame,2,ras,[],2.0,grooming
504,2019-07-02,Karl,postgame,2,tum,[],161.0,resting
505,2019-07-02,Karl,postgame,2,cam,[],22.0,moving
506,2019-07-02,Karl,postgame,2,sen,[],12.0,resting
507,2019-07-02,Karl,postgame,2,cam,[],16.0,moving
508,2019-07-02,Karl,postgame,2,sen,[],29.0,resting
509,2019-07-02,Karl,postgame,2,cam,[],6.0,moving
510,2019-07-02,Karl,postgame,2,sen,[],70.0,resting
511,2019-07-02,Karl,postgame,2,alim,[],22.0,feeding
512,2019-07-02,Karl,postgame,2,forr,[],5.0,feeding
513,2019-07-02,Karl,postgame,2,cam,[],42.0,moving
514,2019-07-02,Karl,postgame,2,sen,[],28.0,resting
515,2019-07-05,Karl,postgame,1,tum,[],107.0,resting
516,2019-07-05,Karl,postgame,1,sen,[],83.0,resting
517,2019-07-05,Karl,postgame,1,ras,[],4.0,grooming
518,2019-07-05,Karl,postgame,1,sen,[],143.0,resting
519,2019-07-05,Karl,postgame,1,cam,[],13.0,moving
520,2019-07-05,Karl,postgame,1,alim,[],15.0,feeding
521,2019-07-05,Karl,postgame,1,cam,[],5.0,moving
522,2019-07-05,Karl,postgame,1,sen,[],21.0,resting
523,2019-07-05,Karl,postgame,1,cam,[],7.0,moving
524,2019-07-05,Karl,postgame,1,forr,[],19.0,feeding
525,2019-07-05,Karl,postgame,1,alim,[],108.0,feeding
526,2019-07-05,Karl,postgame,1,forr,[],34.0,feeding
527,2019-07-05,Karl,postgame,1,cam,[],20.0,moving
528,2019-07-05,Karl,postgame,1,sen,[],21.0,resting
529,2019-07-05,Karl,postgame,2,tum,[],52.0,resting
530,2019-07-05,Karl,postgame,2,cam,[],18.0,moving
531,2019-07-05,Karl,postgame,2,sen,[],17.0,resting
532,2019-07-05,Karl,postgame,2,cam,[],6.0,moving
533,2019-07-05,Karl,postgame,2,sen,[],23.0,resting
534,2019-07-05,Karl,postgame,2,cam,[],11.0,moving
535,2019-07-05,Karl,postgame,2,sen,[],37.0,resting
536,2019-07-05,Karl,postgame,2,solj,['Gibon'],2.0,social
537,2019-07-05,Karl,postgame,2,cam,[],13.0,moving
538,2019-07-05,Karl,postgame,2,sen,[],64.0,resting
539,2019-07-05,Karl,postgame,2,cam,[],18.0,moving
540,2019-07-05,Karl,postgame,2,sen,[],89.0,resting
541,2019-07-05,Karl,postgame,2,ras,[],3.0,grooming
542,2019-07-05,Karl,postgame,2,sen,[],20.0,resting
543,2019-07-05,Karl,postgame,2,groo,[],11.0,grooming
544,2019-07-05,Karl,postgame,2,sen,[],216.0,resting
545,2019-07-08,Karl,postgame,1,sen,[],100.0,resting
546,2019-07-08,Karl,postgame,1,tum,[],500.0,resting
547,2019-07-08,Karl,postgame,2,tum,[],87.0,resting
548,2019-07-08,Karl,postgame,2,sen,[],21.0,resting
549,2019-07-08,Karl,postgame,2,cam,[],34.0,moving
550,2019-07-08,Karl,postgame,2,sen,[],35.0,resting
551,2019-07-08,Karl,postgame,2,alim,[],10.0,feeding
552,2019-07-08,Karl,postgame,2,sen,[],37.0,resting
553,2019-07-08,Karl,postgame,2,cam,[],10.0,moving
554,2019-07-08,Karl,postgame,2,alim,[],39.0,feeding
555,2019-07-08,Karl,postgame,2,cam,[],19.0,moving
556,2019-07-08,Karl,postgame,2,tum,[],308.0,resting
557,2019-07-09,Karl,postgame,1,sen,[],408.0,resting
558,2019-07-09,Karl,postgame,1,alim,[],12.0,feeding
559,2019-07-09,Karl,postgame,1,tum,[],31.0,resting
560,2019-07-09,Karl,postgame,1,cam,[],7.0,moving
561,2019-07-09,Karl,postgame,1,sen,[],142.0,resting
562,2019-07-09,Karl,postgame,2,alim,[],600.0,feeding
563,2019-07-11,Karl,postgame,1,tum,[],513.0,resting
564,2019-07-11,Karl,postgame,1,cam,[],7.0,moving
565,2019-07-11,Karl,postgame,1,sen,[],47.0,resting
566,2019-07-11,Karl,postgame,1,cam,[],1.0,moving
567,2019-07-11,Karl,postgame,1,tum,[],31.0,resting
568,2019-07-11,Karl,postgame,2,tum,[],415.0,resting
569,2019-07-11,Karl,postgame,2,cam,[],5.0,moving
570,2019-07-11,Karl,postgame,2,sen,[],15.0,resting
571,2019-07-11,Karl,postgame,2,ras,[],9.0,grooming
572,2019-07-11,Karl,postgame,2,sen,[],76.0,resting
573,2019-07-11,Karl,postgame,2,cam,[],8.0,moving
574,2019-07-11,Karl,postgame,2,sen,[],62.0,resting
575,2019-07-11,Karl,postgame,2,con,['Jawie'],10.0,agonistic
576,2019-07-12,Karl,postgame,1,tum,[],52.0,resting
577,2019-07-12,Karl,postgame,1,ras,[],4.0,grooming
578,2019-07-12,Karl,postgame,1,cam,[],35.0,moving
579,2019-07-12,Karl,postgame,1,forr,[],13.0,feeding
580,2019-07-12,Karl,postgame,1,cam,[],6.0,moving
581,2019-07-12,Karl,postgame,1,sen,[],2.0,resting
582,2019-07-12,Karl,postgame,1,tum,[],44.0,resting
583,2019-07-12,Karl,postgame,1,cam,[],31.0,moving
584,2019-07-12,Karl,postgame,1,tum,[],146.0,resting
585,2019-07-12,Karl,postgame,1,ras,[],2.0,grooming
586,2019-07-12,Karl,postgame,1,tum,[],205.0,resting
587,2019-07-12,Karl,postgame,2,sen,[],144.0,resting
588,2019-07-12,Karl,postgame,2,cam,[],39.0,moving
589,2019-07-12,Karl,postgame,2,sen,[],37.0,resting
590,2019-07-12,Karl,postgame,2,cam,[],38.0,moving
591,2019-07-12,Karl,postgame,2,sen,[],108.0,resting
592,2019-07-12,Karl,postgame,2,tum,[],15.0,resting
593,2019-07-12,Karl,postgame,2,cam,[],52.0,moving
594,2019-07-12,Karl,postgame,2,sen,[],141.0,resting
595,2019-07-12,Karl,postgame,2,groo,[],16.0,grooming
596,2019-07-12,Karl,postgame,2,sen,[],10.0,resting
597,2019-07-16,Karl,postgame,1,tum,[],600.0,resting
598,2019-07-16,Karl,postgame,2,sen,[],277.0,resting
599,2019-07-16,Karl,postgame,2,cam,[],31.0,moving
600,2019-07-16,Karl,postgame,2,forr,[],10.0,feeding
601,2019-07-16,Karl,postgame,2,cam,[],8.0,moving
602,2019-07-16,Karl,postgame,2,sen,[],97.0,resting
603,2019-07-16,Karl,postgame,2,alim,[],21.0,feeding
604,2019-07-17,Karl,postgame,2,cam,[],17.0,moving
605,2019-07-16,Karl,postgame,2,alim,[],139.0,feeding
606,2019-07-17,Karl,postgame,1,tum,[],524.0,resting
607,2019-07-17,Karl,postgame,1,sen,[],54.0,resting
608,2019-07-17,Karl,postgame,1,tum,[],22.0,resting
609,2019-07-17,Karl,postgame,2,tum,[],600.0,resting
610,2019-07-18,Karl,postgame,1,tum,[],600.0,resting
611,2019-07-18,Karl,postgame,2,sen,[],491.0,resting
612,2019-07-18,Karl,postgame,2,cam,[],19.0,moving
613,2019-07-18,Karl,postgame,2,ins,[],18.0,exploring
614,2019-07-18,Karl,postgame,2,cam,[],2.0,moving
615,2019-07-18,Karl,postgame,2,sen,[],10.0,resting
616,2019-07-18,Karl,postgame,2,cam,[],15.0,moving
617,2019-07-18,Karl,postgame,2,sen,[],15.0,resting
618,2019-07-18,Karl,postgame,2,cam,[],20.0,moving
619,2019-07-18,Karl,postgame,2,sen,[],10.0,resting
620,2019-07-19,Karl,postgame,1,cam,[],45.0,moving
621,2019-07-19,Karl,postgame,1,sen,[],59.0,resting
622,2019-07-19,Karl,postgame,1,cam,[],16.0,moving
623,2019-07-19,Karl,postgame,1,tum,[],478.0,resting
624,2019-07-19,Karl,postgame,2,tum,[],59.0,resting
625,2019-07-19,Karl,postgame,2,cam,[],16.0,moving
626,2019-07-19,Karl,postgame,2,sen,[],46.0,resting
627,2019-07-19,Karl,postgame,2,cam,[],19.0,moving
628,2019-07-19,Karl,postgame,2,sen,[],84.0,resting
629,2019-07-19,Karl,postgame,2,cam,[],12.0,moving
630,2019-07-19,Karl,postgame,2,sen,[],40.0,resting
631,2019-07-19,Karl,postgame,2,cam,[],20.0,moving
632,2019-07-19,Karl,postgame,2,sen,[],87.0,resting
633,2019-07-19,Karl,postgame,2,cam,[],47.0,moving
634,2019-07-19,Karl,postgame,2,tre,[],3.0,moving
635,2019-07-19,Karl,postgame,2,cam,[],2.0,moving
636,2019-07-19,Karl,postgame,2,sen,[],165.0,resting
637,2019-04-15,Locky,pregame,1,sen,[],33.0,resting
638,2019-04-15,Locky,pregame,1,cam,[],18.0,moving
639,2019-04-15,Locky,pregame,1,forr,[],15.0,feeding
640,2019-04-15,Locky,pregame,1,cam,[],59.0,moving
641,2019-04-15,Locky,pregame,1,alim,[],37.0,feeding
642,2019-04-15,Locky,pregame,1,aprox,['Storma'],5.0,social
643,2019-04-15,Locky,pregame,1,jun,['Storma'],52.0,social
644,2019-04-15,Locky,pregame,1,aprox,['Hadia'],5.0,social
645,2019-04-15,Locky,pregame,1,jun,['Storma'],96.0,social
646,2019-04-15,Locky,pregame,1,alim,[],242.0,feeding
647,2019-04-15,Locky,pregame,1,jun,['Storma'],40.0,social
648,2019-04-15,Locky,pregame,2,alim,[],40.0,feeding
649,2019-04-15,Locky,pregame,2,aprox,['Popo'],5.0,social
650,2019-04-15,Locky,pregame,2,jun,['Popo'],125.0,social
651,2019-04-15,Locky,pregame,2,aprox,['Storma'],5.0,social
652,2019-04-15,Locky,pregame,2,jun,['Storma'],40.0,social
653,2019-04-15,Locky,pregame,2,cam,[],5.0,moving
654,2019-04-15,Locky,pregame,2,alim,[],70.0,feeding
655,2019-04-15,Locky,pregame,2,aprox,['Storma'],5.0,social
656,2019-04-15,Locky,pregame,2,jun,['Storma'],17.0,social
657,2019-04-15,Locky,pregame,2,jun,['Storma'],5.0,social
658,2019-04-15,Locky,pregame,2,alim,[],30.0,feeding
659,2019-04-15,Locky,pregame,2,cam,[],15.0,moving
660,2019-04-15,Locky,pregame,2,forr,[],10.0,feeding
661,2019-04-15,Locky,pregame,2,alim,[],37.0,feeding
662,2019-04-15,Locky,pregame,2,ras,[],3.0,grooming
663,2019-04-15,Locky,pregame,2,alim,[],56.0,feeding
664,2019-04-15,Locky,pregame,2,ras,[],5.0,grooming
665,2019-04-15,Locky,pregame,2,alim,[],15.0,feeding
666,2019-04-15,Locky,pregame,2,ras,[],5.0,grooming
667,2019-04-15,Locky,pregame,2,alim,[],31.0,feeding
668,2019-04-15,Locky,pregame,2,cam,[],11.0,moving
669,2019-04-15,Locky,pregame,2,pub,[],14.0,interacting with public
670,2019-04-15,Locky,pregame,2,cam,[],16.0,moving
671,2019-04-15,Locky,pregame,2,pub,[],10.0,interacting with public
672,2019-04-15,Locky,pregame,2,sen,[],37.0,resting
673,2019-04-15,Locky,pregame,2,ras,[],5.0,grooming
674,2019-04-15,Locky,pregame,2,sen,[],18.0,resting
675,2019-04-16,Locky,pregame,1,tum,[],263.0,resting
676,2019-04-16,Locky,pregame,1,sen,[],26.0,resting
677,2019-04-16,Locky,pregame,1,pub,[],10.0,interacting with public
678,2019-04-16,Locky,pregame,1,sen,[],35.0,resting
679,2019-04-16,Locky,pregame,1,cam,[],30.0,moving
680,2019-04-16,Locky,pregame,1,alim,[],64.0,feeding
681,2019-04-16,Locky,pregame,1,cam,[],10.0,moving
682,2019-04-16,Locky,pregame,1,alim,[],40.0,feeding
683,2019-04-16,Locky,pregame,1,tum,[],20.0,resting
684,2019-04-16,Locky,pregame,1,sen,[],14.0,resting
685,2019-04-16,Locky,pregame,1,alim,[],88.0,feeding
686,2019-04-16,Locky,pregame,2,jun,['Popo'],600.0,social
687,2019-04-17,Locky,pregame,1,jun,['Popo'],272.0,social
688,2019-04-17,Locky,pregame,1,aprox,['Storma'],5.0,social
689,2019-04-17,Locky,pregame,1,jun,['Storma'],58.0,social
690,2019-04-17,Locky,pregame,1,alim,[],10.0,feeding
691,2019-04-17,Locky,pregame,1,forr,[],35.0,feeding
692,2019-04-17,Locky,pregame,1,alim,[],10.0,feeding
693,2019-04-17,Locky,pregame,1,aprox,['Storma'],5.0,social
694,2019-04-17,Locky,pregame,1,jun,['Storma'],30.0,social
695,2019-04-17,Locky,pregame,1,sen,[],15.0,resting
696,2019-04-17,Locky,pregame,1,pub,[],25.0,interacting with public
697,2019-04-17,Locky,pregame,1,sen,[],13.0,resting
698,2019-04-17,Locky,pregame,1,pub,[],12.0,interacting with public
699,2019-04-17,Locky,pregame,1,sen,[],31.0,resting
700,2019-04-17,Locky,pregame,2,alim,[],60.0,feeding
701,2019-04-17,Locky,pregame,2,tum,[],342.0,resting
702,2019-04-17,Locky,pregame,2,cam,[],19.0,moving
703,2019-04-17,Locky,pregame,2,aprox,['Hadia'],5.0,social
704,2019-04-17,Locky,pregame,2,jun,['Hadia'],179.0,social
705,2019-04-18,Locky,pregame,1,alim,[],246.0,feeding
706,2019-04-18,Locky,pregame,1,tum,[],34.0,resting
707,2019-04-18,Locky,pregame,1,sen,[],30.0,resting
708,2019-04-18,Locky,pregame,1,alim,[],65.0,feeding
709,2019-04-18,Locky,pregame,1,sen,[],47.0,resting
710,2019-04-18,Locky,pregame,1,alim,[],75.0,feeding
711,2019-04-18,Locky,pregame,1,ras,[],5.0,grooming
712,2019-04-18,Locky,pregame,1,sen,[],103.0,resting
713,2019-04-18,Locky,pregame,2,jun,['Popo'],509.0,social
714,2019-04-18,Locky,pregame,2,alogroo,['Popo'],36.0,social
715,2019-04-18,Locky,pregame,2,jun,['Popo'],55.0,social
716,2019-04-19,Locky,pregame,1,jun,['Popo'],600.0,social
717,2019-04-19,Locky,pregame,2,tum,[],187.0,resting
718,2019-04-19,Locky,pregame,2,aprox,['Popo'],5.0,social
719,2019-04-19,Locky,pregame,2,jun,['Popo'],43.0,social
720,2019-04-19,Locky,pregame,2,solj,['Popo'],5.0,social
721,2019-04-19,Locky,pregame,2,tum,[],295.0,resting
722,2019-04-19,Locky,pregame,2,aprox,['Popo'],5.0,social
723,2019-04-19,Locky,pregame,2,jun,['Popo'],43.0,social
724,2019-04-19,Locky,pregame,2,tum,[],27.0,resting
725,2019-04-22,Locky,pregame,1,jun,['Popo'],600.0,social
726,2019-04-22,Locky,pregame,2,tum,[],8.0,resting
727,2019-04-22,Locky,pregame,2,pub,[],13.0,interacting with public
728,2019-04-22,Locky,pregame,2,cam,[],29.0,moving
729,2019-04-22,Locky,pregame,2,jun,['Hadia'],50.0,social
730,2019-04-22,Locky,pregame,2,sen,[],344.0,resting
731,2019-04-22,Locky,pregame,2,cam,[],46.0,moving
732,2019-04-22,Locky,pregame,2,tum,[],21.0,resting
733,2019-04-22,Locky,pregame,2,alim,[],73.0,feeding
734,2019-04-22,Locky,pregame,2,aprox,['Hadia'],16.0,social
735,2019-04-23,Locky,pregame,1,tum,[],600.0,resting
736,2019-04-23,Locky,pregame,2,jun,['Storma'],245.0,social
737,2019-04-23,Locky,pregame,2,pub,[],5.0,interacting with public
738,2019-04-23,Locky,pregame,2,jun,['Storma'],153.0,social
739,2019-04-23,Locky,pregame,2,tum,[],11.0,resting
740,2019-04-23,Locky,pregame,2,alim,[],51.0,feeding
741,2019-04-23,Locky,pregame,2,tum,[],32.0,resting
742,2019-04-23,Locky,pregame,2,aprox,['Popo'],5.0,social
743,2019-04-23,Locky,pregame,2,jun,['Popo'],108.0,social
744,2019-04-24,Locky,pregame,1,tum,[],131.0,resting
745,2019-04-24,Locky,pregame,1,huir,[],36.0,agonistic
746,2019-04-24,Locky,pregame,1,tum,[],73.0,resting
747,2019-04-24,Locky,pregame,1,aprox,['Popo'],5.0,social
748,2019-04-24,Locky,pregame,1,jun,['Popo'],69.0,social
749,2019-04-24,Locky,pregame,1,tum,[],147.0,resting
750,2019-04-24,Locky,pregame,1,con,['Gibon'],3.0,agonistic
751,2019-04-24,Locky,pregame,1,tum,[],141.0,resting
752,2019-04-25,Locky,pregame,1,sen,[],18.0,resting
753,2019-04-25,Locky,pregame,1,alim,[],108.0,feeding
754,2019-04-25,Locky,pregame,1,sen,[],48.0,resting
755,2019-04-25,Locky,pregame,1,alim,[],29.0,feeding
756,2019-04-25,Locky,pregame,1,aprox,['Storma'],5.0,social
757,2019-04-25,Locky,pregame,1,jun,['Storma'],87.0,social
758,2019-04-25,Locky,pregame,1,cam,[],40.0,moving
759,2019-04-25,Locky,pregame,1,sen,[],44.0,resting
760,2019-04-25,Locky,pregame,1,aprox,['Popo'],5.0,social
761,2019-04-25,Locky,pregame,1,jun,['Popo'],96.0,social
762,2019-04-25,Locky,pregame,1,sen,[],29.0,resting
763,2019-04-25,Locky,pregame,1,aprox,['Popo'],5.0,social
764,2019-04-25,Locky,pregame,1,jun,['Popo'],28.0,social
765,2019-04-25,Locky,pregame,1,aprox,['Storma'],5.0,social
766,2019-04-25,Locky,pregame,1,jun,['Storma'],12.0,social
767,2019-04-25,Locky,pregame,1,sen,[],61.0,resting
768,2019-04-25,Locky,pregame,2,tum,[],291.0,resting
769,2019-04-25,Locky,pregame,2,aprox,['Storma'],5.0,social
770,2019-04-25,Locky,pregame,2,jun,['Storma'],49.0,social
771,2019-04-25,Locky,pregame,2,cam,[],40.0,moving
772,2019-04-25,Locky,pregame,2,sen,[],129.0,resting
773,2019-04-25,Locky,pregame,2,cam,[],22.0,moving
774,2019-04-25,Locky,pregame,2,forr,[],21.0,feeding
775,2019-04-25,Locky,pregame,2,sen,[],48.0,resting
776,2019-04-26,Locky,pregame,1,tum,[],317.0,resting
777,2019-04-26,Locky,pregame,1,aprox,['Storma'],5.0,social
778,2019-04-26,Locky,pregame,1,jun,['Storma'],28.0,social
779,2019-04-26,Locky,pregame,1,alogroo,['Storma'],8.0,social
780,2019-04-26,Locky,pregame,1,tum,[],247.0,resting
781,2019-04-26,Locky,pregame,2,alim,[],109.0,feeding
782,2019-04-26,Locky,pregame,2,cam,[],18.0,moving
783,2019-04-26,Locky,pregame,2,alim,[],9.0,feeding
784,2019-04-26,Locky,pregame,2,aprox,['Storma'],5.0,social
785,2019-04-26,Locky,pregame,2,jun,['Storma'],27.0,social
786,2019-04-26,Locky,pregame,2,alim,[],10.0,feeding
787,2019-04-26,Locky,pregame,2,aprox,['Hadia'],5.0,social
788,2019-04-26,Locky,pregame,2,jun,['Hadia'],63.0,social
789,2019-04-26,Locky,pregame,2,alim,[],82.0,feeding
790,2019-04-26,Locky,pregame,2,cam,[],7.0,moving
791,2019-04-26,Locky,pregame,2,alim,[],22.0,feeding
792,2019-04-26,Locky,pregame,2,aprox,['Jawie'],5.0,social
793,2019-04-26,Locky,pregame,2,jun,['Jawie'],137.0,social
794,2019-04-26,Locky,pregame,2,aprox,['Storma'],5.0,social
795,2019-04-26,Locky,pregame,2,jun,"['Storma', 'Jawie']",37.0,social
796,2019-04-26,Locky,pregame,2,aprox,['Popo'],5.0,social
797,2019-04-26,Locky,pregame,2,jun,"['Storma', 'Jawie', 'Popo']",8.0,social
798,2019-04-26,Locky,pregame,2,jun,"['Storma', 'Jawie']",61.0,social
799,2019-04-26,Locky,pregame,2,alim,[],10.0,feeding
800,2019-04-29,Locky,pregame,1,jun,['Popo'],600.0,social
801,2019-04-29,Locky,pregame,2,jun,"['Storma', 'Popo']",600.0,social
802,2019-04-30,Locky,pregame,1,sen,[],63.0,resting
803,2019-04-30,Locky,pregame,1,cam,[],33.0,moving
804,2019-04-30,Locky,pregame,1,sen,[],2.0,resting
805,2019-04-30,Locky,pregame,1,alim,[],32.0,feeding
806,2019-04-30,Locky,pregame,1,aprox,['Storma'],5.0,social
807,2019-04-30,Locky,pregame,1,jun,['Storma'],8.0,social
808,2019-04-30,Locky,pregame,1,alim,[],75.0,feeding
809,2019-04-30,Locky,pregame,1,sen,[],24.0,resting
810,2019-04-30,Locky,pregame,1,alim,[],149.0,feeding
811,2019-04-30,Locky,pregame,1,aprox,['Storma'],5.0,social
812,2019-04-30,Locky,pregame,1,jun,['Storma'],122.0,social
813,2019-04-30,Locky,pregame,1,alim,[],37.0,feeding
814,2019-04-30,Locky,pregame,1,cam,[],14.0,moving
815,2019-04-30,Locky,pregame,1,sen,[],3.0,resting
816,2019-04-30,Locky,pregame,1,alim,[],25.0,feeding
817,2019-04-30,Locky,pregame,1,aprox,['Popo'],5.0,social
818,2019-04-30,Locky,pregame,1,jun,['Popo'],13.0,social
819,2019-04-30,Locky,pregame,2,alim,[],165.0,feeding
820,2019-04-30,Locky,pregame,2,aprox,['Storma'],5.0,social
821,2019-04-30,Locky,pregame,2,jun,['Storma'],58.0,social
822,2019-04-30,Locky,pregame,2,forr,[],27.0,feeding
823,2019-04-30,Locky,pregame,2,aprox,['Storma'],5.0,social
824,2019-04-30,Locky,pregame,2,jun,['Storma'],25.0,social
825,2019-04-30,Locky,pregame,2,cam,[],15.0,moving
826,2019-04-30,Locky,pregame,2,forr,[],15.0,feeding
827,2019-04-30,Locky,pregame,2,sen,[],87.0,resting
828,2019-04-30,Locky,pregame,2,cam,[],8.0,moving
829,2019-04-30,Locky,pregame,2,alim,[],47.0,feeding
830,2019-04-30,Locky,pregame,2,pub,[],6.0,interacting with public
831,2019-04-30,Locky,pregame,2,sen,[],17.0,resting
832,2019-04-30,Locky,pregame,2,cam,[],10.0,moving
833,2019-04-30,Locky,pregame,2,alim,[],83.0,feeding
834,2019-04-30,Locky,pregame,2,aprox,['Storma'],5.0,social
835,2019-04-30,Locky,pregame,2,cam,[],10.0,moving
836,2019-04-30,Locky,pregame,2,tre,[],4.0,moving
837,2019-04-30,Locky,pregame,2,sen,[],8.0,resting
838,2019-04-30,Locky,pregame,2,cam,[],15.0,moving
839,2019-05-01,Locky,pregame,1,cam,[],70.0,moving
840,2019-05-01,Locky,pregame,1,sen,[],94.0,resting
841,2019-05-01,Locky,pregame,1,alim,[],87.0,feeding
842,2019-05-01,Locky,pregame,1,marc,['Gibon'],4.0,agonistic
843,2019-05-01,Locky,pregame,1,cam,[],86.0,moving
844,2019-05-01,Locky,pregame,1,sen,[],15.0,resting
845,2019-05-01,Locky,pregame,1,aprox,['Hadia'],5.0,social
846,2019-05-01,Locky,pregame,1,jun,['Hadia'],25.0,social
847,2019-05-01,Locky,pregame,1,aprox,['Storma'],5.0,social
848,2019-05-01,Locky,pregame,1,jun,['Storma'],23.0,social
849,2019-05-01,Locky,pregame,1,sen,[],48.0,resting
850,2019-05-01,Locky,pregame,1,aprox,['Storma'],5.0,social
851,2019-05-01,Locky,pregame,1,jun,['Storma'],6.0,social
852,2019-05-01,Locky,pregame,1,cam,[],44.0,moving
853,2019-05-01,Locky,pregame,1,aprox,['Storma'],5.0,social
854,2019-05-01,Locky,pregame,1,jun,['Storma'],28.0,social
855,2019-05-01,Locky,pregame,1,sen,[],31.0,resting
856,2019-05-01,Locky,pregame,1,alim,[],30.0,feeding
857,2019-05-01,Locky,pregame,2,jun,['Storma'],0.0153,social
858,2019-05-01,Locky,pregame,2,alogroo,['Storma'],18.0,social
859,2019-05-01,Locky,pregame,2,jun,['Storma'],137.0,social
860,2019-05-01,Locky,pregame,2,sen,[],84.0,resting
861,2019-05-01,Locky,pregame,2,cam,[],38.0,moving
862,2019-05-01,Locky,pregame,2,sen,[],10.0,resting
863,2019-05-01,Locky,pregame,2,cam,[],45.0,moving
864,2019-05-01,Locky,pregame,2,alim,[],115.0,feeding
865,2019-05-01,Locky,pregame,2,aprox,['Hadia'],5.0,social
866,2019-05-01,Locky,pregame,2,jun,['Hadia'],30.0,social
867,2019-05-01,Locky,pregame,2,aprox,['Popo'],5.0,social
868,2019-05-01,Locky,pregame,2,jun,"['Popo', 'Hadia']",10.0,social
869,2019-05-03,Locky,pregame,1,jun,['Popo'],135.0,social
870,2019-05-03,Locky,pregame,1,alogroo,['Popo'],75.0,social
871,2019-05-03,Locky,pregame,1,jun,['Popo'],2.0,social
872,2019-05-03,Locky,pregame,1,alogroo,['Popo'],28.0,social
873,2019-05-03,Locky,pregame,1,jun,['Popo'],80.0,social
874,2019-05-03,Locky,pregame,1,alogroo,['Popo'],2.0,social
875,2019-05-03,Locky,pregame,1,jun,['Popo'],26.0,social
